0 0.0691361
5.56805e-05 0
0.000112753 0
0.000171252 0
0.000231214 0
0.000292675 0
0.000355672 0.00035136
0.000420245 0.000220128
0.000486431 0
0.000554273 0
0.00062381 0.000122723
0.000695086 0.00010727
0.000768143 0
0.000843027 0.000133873
0.000919784 0.000638551
0.000998459 0
0.0010791 0
0.00116176 0
0.00124648 0
0.00133333 0
0.00142234 0.000738852
0.00151358 0.000259857
0.0016071 3.18939e-05
0.00170296 0.000188439
0.00180121 0
0.00190192 5.538e-05
0.00200515 0.000991031
0.00211096 0
0.00221941 0
0.00233058 0
0.00244452 0
0.00256132 0.00120208
0.00268103 0.000163351
0.00280374 0.000114689
0.00292951 0
0.00305843 0.000211518
0.00319057 0.000485683
0.00332602 0
0.00346485 0
0.00360715 3.05729e-05
0.00375301 0.00102492
0.00390251 9.4027e-05
0.00405576 0
0.00421283 7.92767e-05
0.00437383 0.00100029
0.00453886 0
0.00470801 0
0.00488139 0.000521245
0.00505911 0.00065878
0.00524127 0
0.00542798 0
0.00561936 0.00100585
0.00581552 0.000103116
0.00601659 0.000109171
0.00622269 0.000798251
0.00643393 0.000428569
0.00665046 0
0.0068724 0.000471535
0.00709989 0.000509863
0.00733307 0.00019925
0.00757208 0.00073387
0.00781706 0.000566871
0.00806817 0
0.00832555 0.000816465
0.00858937 0.00038843
0.00885979 2.44664e-05
0.00913696 0.00100909
0.00942107 5.09592e-06
0.00971227 0.000782119
0.0100108 0.000801333
0.0103167 0
0.0106303 0.000993567
0.0109517 0.00035697
0.0112812 0.000529599
0.0116189 0.000536919
0.0119651 0.000220295
0.0123199 0.00135833
0.0126836 0
0.0130563 0.0011391
0.0134384 0.000338041
0.0138301 0.00078707
0.0142315 0.000341767
0.014643 0.000790984
0.0150647 0.00089582
0.015497 0.000507017
0.0159401 0.000714133
0.0163943 0.000716283
0.0168599 0.000660036
0.017337 0.000529745
0.0178261 0.0011425
0.0183275 0.000620963
0.0188413 0.000846607
0.0193681 0.000849758
0.0199079 0.000587243
0.0204613 0.00104911
0.0210285 0.000723729
0.0216099 0.00118508
0.0222059 0.000513788
0.0228167 0.00127018
0.0234428 0.000349966
0.0240845 0.00117872
0.0247423 0.00086536
0.0254166 0.0229242
0.0261077 0.00941773
0.026816 0.00174996
0.0275421 0.00280837
0.0282863 0.00183032
0.0290492 0.00235542
0.0298311 0.00220506
0.0306325 0.00198565
0.031454 0.00251858
0.0322961 0.00248675
0.0331592 0.00202551
0.0340438 0.0029786
0.0349506 0.00208455
0.03588 0.0021744
0.0368327 0.00312103
0.0378092 0.00205137
0.0388101 0.00945799
0.0398361 0.00921776
0.0408876 0.00369014
0.0419655 0.00396397
0.0430703 0.00433309
0.0442028 0.00306743
0.0453635 0.0037181
0.0465533 0.00577708
0.0477728 0.00676425
0.0490228 0.00595081
0.050304 0.00386895
0.0516173 0.0053776
0.0529634 0.00612888
0.0543432 0.00475851
0.0557575 0.00605907
0.0572071 0.00578863
0.0586929 0.00538897
0.0602159 0.00632676
0.061777 0.00525447
0.0633771 0.00571777
0.0650172 0.00662857
0.0666984 0.00591363
0.0684215 0.00548677
0.0701877 0.0065816
0.0719981 0.00637869
0.0738537 0.00526826
0.0757557 0.00732201
0.0777053 0.00600346
0.0797036 0.0057897
0.0817519 0.00669243
0.0838514 0.00698449
0.0860033 0.00617516
0.0882091 0.00723504
0.09047 0.00707665
0.0927874 0.00609294
0.0951628 0.00682333
0.0975976 0.00829731
0.100093 0.00671214
0.102651 0.00779229
0.105273 0.00774495
0.107961 0.00735917
0.110715 0.00856671
0.113539 0.00911374
0.116433 0.00864672
0.1194 0.00880273
0.12244 0.00948605
0.125557 0.00889773
0.128752 0.00928273
0.132026 0.0110358
0.135382 0.0107991
0.138823 0.0101607
0.142349 0.0108036
0.145963 0.0134368
0.149668 0.0115259
0.153465 0.010914
0.157358 0.0126765
0.161347 0.0141047
0.165437 0.013494
0.169628 0.0135127
0.173925 0.0156681
0.178328 0.0147896
0.182842 0.0213182
0.187469 0.0203866
0.192211 0.0179558
0.197072 0.0163421
0.202055 0.0216612
0.207162 0.0262774
0.212397 0.0244546
0.217762 0.0263778
0.223262 0.0258917
0.228899 0.0252386
0.234677 0.0273579
0.2406 0.0253967
0.246671 0.0261053
0.252893 0.0267597
0.259271 0.0283408
0.265809 0.0276153
0.27251 0.0293426
0.279378 0.030227
0.286418 0.0322592
0.293634 0.0309153
0.301031 0.0330116
0.308612 0.0330316
0.316383 0.0363915
0.324349 0.0354867
0.332513 0.0378942
0.340881 0.0406326
0.349459 0.0451891
0.358251 0.0478584
0.367263 0.0470678
0.376501 0.0472685
0.385969 0.0476605
0.395674 0.0508995
0.405621 0.0524211
0.415817 0.0514763
0.426268 0.0518498
0.436981 0.0546834
0.447961 0.0615321
0.459216 0.0575992
0.470752 0.0630816
0.482576 0.0650363
0.494696 0.0676657
0.507119 0.0700321
0.519853 0.0717994
0.532905 0.0715212
0.546283 0.0730963
0.559996 0.0793458
0.574052 0.0862965
0.588459 0.081388
0.603226 0.0915938
0.618362 0.0911894
0.633877 0.0904201
0.64978 0.102575
0.66608 0.0990456
0.682787 0.100998
0.699913 0.113112
0.717466 0.109126
0.735459 0.113377
0.753901 0.12354
0.772804 0.130552
0.79218 0.130946
0.81204 0.135669
0.832397 0.139076
0.853262 0.155691
0.874649 0.150254
0.896571 0.153725
0.919041 0.162894
0.942073 0.168633
0.965681 0.179476
0.989878 0.18112
1.01468 0.19047
1.0401 0.193202
1.06616 0.196453
1.09287 0.202469
1.12025 0.219312
1.14831 0.227436
1.17707 0.239019
1.20656 0.239887
1.23678 0.245569
1.26775 0.256177
1.2995 0.263347
1.33204 0.270581
1.3654 0.293533
1.39959 0.309307
1.43464 0.308115
1.47056 0.316501
1.50738 0.327542
1.54512 0.33163
1.5838 0.355573
1.62345 0.370869
1.6641 0.386779
1.70575 0.382688
1.74845 0.408107
1.79222 0.408496
1.83708 0.443272
1.88306 0.454778
1.9302 0.44811
1.97851 0.489484
2.02802 0.488218
2.07878 0.509787
2.13081 0.534926
2.18413 0.530813
2.23879 0.557416
2.29482 0.598387
2.35224 0.59556
2.4111 0.610492
2.47144 0.638679
2.53328 0.658164
2.59667 0.663373
2.66164 0.688095
2.72824 0.732319
2.7965 0.733035
2.86647 0.746446
2.93818 0.770198
3.01169 0.796289
3.08704 0.840733
3.16427 0.846603
3.24344 0.856649
3.32458 0.879146
3.40775 0.914856
3.493 0.963047
3.58038 0.958648
3.66994 0.964248
3.76175 0.998218
3.85585 1.01937
3.9523 1.04907
